'number', 'chromosome', 'start', 'stop', 'maker_name', 'DNA_left', 'DNA_intra', 'DNA_right', 'LTR_left', 'LTR_intra', 'LTR_right', 'Unknown_left', 'Unknown_intra', 'Unknown_right', 'LINE_left', 'LINE_intra', 'LINE_right', 'MULE_left', 'MULE_intra', 'MULE_right', 'Gypsy_left', 'Gypsy_intra', 'Gypsy_right', 'Unknown_fam_left', 'Unknown_fam_intra', 'Unknown_fam_right', 'CMC_EnSpm_left', 'CMC_EnSpm_intra', 'CMC_EnSpm_right', 'Copia_left', 'Copia_intra', 'Copia_right', 'None_left', 'None_intra', 'None_right', 'hAT_left', 'hAT_intra', 'hAT_right', 'PIF_Harbinger_left', 'PIF_Harbinger_intra', 'PIF_Harbinger_right', 'prox_left', 'prox_right', 'they_are_inside', 'length'
14,'Fvb7-1',107559,126319,'maker-Fvb7-1-augustus-gene-1.33',0,0,0,0,0.020574596236874368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020574596236874368,0,0,0,0,0,0,0,0,0,0,None,None,1,7579
15,'Fvb7-1',125480,126118,'augustus_masked-Fvb7-1-processed-gene-1.8',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,639
16,'Fvb7-1',129767,130579,'augustus_masked-Fvb7-1-processed-gene-1.2',0,0,0,0,0,0.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,341,0,813
17,'Fvb7-1',133488,134744,'augustus_masked-Fvb7-1-processed-gene-1.3',0,0,0,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,None,0,1257
18,'Fvb7-1',135450,147840,'maker-Fvb7-1-augustus-gene-1.37',0,0,0,0,0.6897748365749334,0,0,0,0,0,0,0,0,0,0,0,0.11992575256234364,0,0,0.5698490840125898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,6,1243
19,'Fvb7-1',147262,151312,'maker-Fvb7-1-snap-gene-1.44',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1980
20,'Fvb7-1',151555,151812,'snap_masked-Fvb7-1-processed-gene-1.21',0,0,0,0,0,0.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,310,0,258
21,'Fvb7-1',153885,157161,'maker-Fvb7-1-augustus-gene-1.35',0,0,0,0.038,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.038,0,0,0,0,0,0,0,0,0,0,0,480,99,0,2624
22,'Fvb7-1',158002,170561,'augustus_masked-Fvb7-1-processed-gene-1.11',0,0,0,0.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,None,0,6165
23,'Fvb7-1',170588,172129,'snap_masked-Fvb7-1-processed-gene-1.24',0,0,0,0,0,0,0,0,0.596,0,0,0,0,0,0,0,0,0,0,0,0.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,201,0,747
24,'Fvb7-1',178350,180581,'maker-Fvb7-1-snap-gene-1.47',0,0,0,0.582,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0.582,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,209,0,1263
25,'Fvb7-1',200440,203061,'maker-Fvb7-1-augustus-gene-2.32',0,0,0,1.054,0.10678871090770405,0.784,0,0,0,0,0,0,0,0,0,1.054,0.10678871090770405,0,0,0,0.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1,1774
26,'Fvb7-1',208227,209575,'maker-Fvb7-1-augustus-gene-2.26',0,0,0,0,0.01927353595255745,1.0,0,0,0,0,0,0,0,0,0,0,0.01927353595255745,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,390,0,738
27,'Fvb7-1',220726,226710,'augustus_masked-Fvb7-1-processed-gene-2.7',0,0,0,0.9339999999999999,0,1.65,0,0,0,0,0,0,0,0,0,0.9339999999999999,0,0,0,0,1.3199999999999998,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,32,334,0,2840
28,'Fvb7-1',236808,238951,'maker-Fvb7-1-augustus-gene-2.34',0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,249,None,0,1222
29,'Fvb7-1',239042,240793,'maker-Fvb7-1-augustus-gene-2.27',0,0.045662100456621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,1038
30,'Fvb7-1',240966,244026,'augustus_masked-Fvb7-1-processed-gene-2.9',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2970
31,'Fvb7-1',243838,244050,'snap_masked-Fvb7-1-processed-gene-2.15',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,213
32,'Fvb7-1',248319,249138,'maker-Fvb7-1-snap-gene-2.46',0,0,0,0.786,0,0,0,0,0,0,0,0,0,0,0,0.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,None,0,603
33,'Fvb7-1',256940,268647,'maker-Fvb7-1-snap-gene-2.47',0,0,0.518,0,0.5015374103177315,0,0.332,0,0.37,0,0,0,0,0,0,0,0.21327297574308163,0,0.332,0.2882644345746498,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,307,4,2121
34,'Fvb7-1',270365,277076,'maker-Fvb7-1-augustus-gene-2.28',0.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,None,0,1911
35,'Fvb7-1',277330,280150,'maker-Fvb7-1-augustus-gene-2.29',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1699
36,'Fvb7-1',281815,283704,'maker-Fvb7-1-augustus-gene-2.30',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1446
37,'Fvb7-1',283075,286530,'maker-Fvb7-1-augustus-gene-2.36',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2518
38,'Fvb7-1',285326,288350,'snap_masked-Fvb7-1-processed-gene-2.19',0,0,0,0,0,0,0,0,0.342,0,0,0,0,0,0,0,0,0,0,0,0.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,246,0,1763
39,'Fvb7-1',288649,291371,'maker-Fvb7-1-augustus-gene-3.27',0,0,0,0,0,0,0.102,0.04406904149834741,0,0,0,0.27,0,0,0,0,0,0,0.102,0.04406904149834741,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,142,0,1451
40,'Fvb7-1',301253,305236,'maker-Fvb7-1-augustus-gene-3.25',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2829
41,'Fvb7-1',301433,310365,'maker-Fvb7-1-augustus-gene-3.28',0,0.0017911116086421135,0.302,0,0,0,0,0,0,0,0,0,0,0.0017911116086421135,0.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,5354
42,'Fvb7-1',310875,313706,'maker-Fvb7-1-snap-gene-3.32',0.284,0,0,0,0,0,0,0,0.23,0,0,0,0.284,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,359,0,1211
43,'Fvb7-1',319209,320691,'snap_masked-Fvb7-1-processed-gene-3.14',0,0,0,0.64,0,0,0,0,0.186,0,0,0,0,0,0,0.64,0,0,0,0,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,406,0,372
44,'Fvb7-1',331538,332203,'maker-Fvb7-1-snap-gene-3.33',0,0,0,0,0,0,0,0,0,0,0.45345345345345345,0.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45345345345345345,0.182,0,0,0,0,0,0,None,0,0,609
45,'Fvb7-1',333991,335085,'augustus_masked-Fvb7-1-processed-gene-3.5',0,0,0,0.218,0,0,0.396,0,0,0,0,0,0,0,0,0.218,0,0,0.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,None,0,1095
46,'Fvb7-1',339196,342145,'maker-Fvb7-1-snap-gene-3.38',0,0,0.154,0,0,0,0,0,0.276,0,0,0,0,0,0,0,0,0,0,0,0.276,0,0,0,0,0,0,0,0,0,0,0,0.154,0,0,0,None,422,0,2503
47,'Fvb7-1',345193,346234,'snap_masked-Fvb7-1-processed-gene-3.21',0,0,0,0,0,0,0,0,0.792,0,0,0,0,0,0,0,0,0,0,0,0.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,389,0,324
48,'Fvb7-1',358128,358620,'snap_masked-Fvb7-1-processed-gene-3.18',0,0,0,0.168,0.7910750507099392,0.9400000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0.10141987829614604,0.17,0,0,0,0,0.6896551724137931,0.77,0,0,0,0,0,0,0,0,0,415,414,1,411
49,'Fvb7-1',358702,360933,'maker-Fvb7-1-snap-gene-3.35',0,0.0474910394265233,0.278,0.904,0.5098566308243728,0,0,0.13664874551971326,0,0,0,0,0,0,0,0,0,0,0.1,0.37231182795698925,0,0,0,0,0.804,0.3131720430107527,0,0,0,0,0,0.008512544802867384,0.278,0,0,0,18,0,5,924
50,'Fvb7-1',369210,378323,'maker-Fvb7-1-augustus-gene-3.30',0.158,0.039060785604564406,0.548,0.496,0.03949967083607637,0,0,0.016019310950186525,0,0,0,0,0.158,0.039060785604564406,0.548,0,0.02424840904103577,0,0.496,0.03127057274522712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,225,6,3231
51,'Fvb7-1',379107,379705,'augustus_masked-Fvb7-1-processed-gene-4.0',1.082,0,0.11,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0.302,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,444,0,531
52,'Fvb7-1',387335,391090,'augustus_masked-Fvb7-1-processed-gene-4.1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,952
53,'Fvb7-1',394086,394598,'augustus_masked-Fvb7-1-processed-gene-4.2',0,0,0,0.27,0.005847953216374269,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.005847953216374269,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,513
54,'Fvb7-1',394339,394593,'snap_masked-Fvb7-1-processed-gene-4.24',0,0,0,0.276,0,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0.276,0,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,4,0,255
55,'Fvb7-1',400314,404678,'snap_masked-Fvb7-1-processed-gene-4.47',0,0,0,0,0,0,0,0,0.286,0,0,0,0,0,0,0,0,0,0,0,0.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,269,0,1271
56,'Fvb7-1',405202,410703,'maker-Fvb7-1-augustus-gene-4.55',0,0,0,0,0,0,0.286,0,0,0,0,0,0,0,0,0,0,0,0.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,None,0,2992
57,'Fvb7-1',411058,415080,'maker-Fvb7-1-augustus-gene-4.56',0,0.2744220730797912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2744220730797912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,3663
58,'Fvb7-1',416451,417368,'augustus_masked-Fvb7-1-processed-gene-4.16',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,918
59,'Fvb7-1',417471,418733,'snap_masked-Fvb7-1-processed-gene-4.30',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,216
60,'Fvb7-1',420781,423212,'snap_masked-Fvb7-1-processed-gene-4.31',0,0.1356907894736842,0.64,0.426,0.013980263157894737,0,0,0,0,0,0.13486842105263158,0,0,0,0,0,0,0,0.426,0.14967105263157895,0,0,0,0,0,0,0,0,0.13486842105263158,0,0,0,0.64,0,0,0,286,70,4,1182
61,'Fvb7-1',426624,426845,'snap_masked-Fvb7-1-processed-gene-4.32',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,222
62,'Fvb7-1',429186,429464,'snap_masked-Fvb7-1-processed-gene-4.34',0.122,0.017921146953405017,0.534,0.106,0,0.23,0,0,0,0,0,0,0,0.017921146953405017,0.534,0.106,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0.122,0,0,0,0,0,169,172,0,279
63,'Fvb7-1',430369,436680,'maker-Fvb7-1-snap-gene-4.79',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1829
64,'Fvb7-1',437807,438690,'maker-Fvb7-1-augustus-gene-4.57',0.238,0,0,0,0,0.946,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,0.208,0,0,0,0,0,0.738,0,0,0,0,0,0,0,0,0,114,130,0,807
65,'Fvb7-1',438711,439352,'maker-Fvb7-1-snap-gene-4.72',0,0,0.564,0,0.7585669781931464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16199376947040497,0,0,0,0,0,0.5965732087227414,0,0,0,0,0,0,0.564,0,0,0,None,1,2,414
66,'Fvb7-1',441277,441913,'maker-Fvb7-1-augustus-gene-4.65',0,0,0.02,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,489,0,441
67,'Fvb7-1',451760,457612,'maker-Fvb7-1-snap-gene-4.73',0,0,0,0,0,0,0,0,0,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0,0,0,0,0,0,0,406,None,0,3032
68,'Fvb7-1',457808,458239,'maker-Fvb7-1-snap-gene-4.74',0,0,0.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466,0,0,0,None,266,0,378
69,'Fvb7-1',458851,459300,'snap_masked-Fvb7-1-processed-gene-4.39',0.478,0,0.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,0,0.442,0,0,0,104,377,0,450
70,'Fvb7-1',460410,462634,'snap_masked-Fvb7-1-processed-gene-4.40',0.214,0.6337078651685393,0.34,0,0,0,0,0,0,0,0,0,0,0.38831460674157303,0,0,0,0,0,0.2453932584269663,0,0,0,0,0,0,0,0,0,0,0.214,0,0.34,0,0,0,392,329,5,780
71,'Fvb7-1',465173,465848,'snap_masked-Fvb7-1-processed-gene-4.52',0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,None,0,543
72,'Fvb7-1',466196,466514,'snap_masked-Fvb7-1-processed-gene-4.41',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,303
73,'Fvb7-1',471504,476362,'augustus_masked-Fvb7-1-processed-gene-4.12',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1759
74,'Fvb7-1',476558,482064,'maker-Fvb7-1-snap-gene-4.76',0,0,0,0,0.03922280733611767,0.4,0,0.09333575449428,0,0,0,0,0,0,0,0,0,0,0,0.1325585618303977,0.236,0,0,0,0,0,0.164,0,0,0,0,0,0,0,0,0,None,183,3,2592
75,'Fvb7-1',482433,483313,'maker-Fvb7-1-snap-gene-4.82',0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0,0,0,0,0,0.164,0,0,0,0,0,0,0,0,0,0,0,65,None,0,414
76,'Fvb7-1',484736,484978,'snap_masked-Fvb7-1-processed-gene-4.45',0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,None,0,243
77,'Fvb7-1',486249,487273,'maker-Fvb7-1-augustus-gene-4.66',0,0,0.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,320,0,831
78,'Fvb7-1',490330,492828,'maker-Fvb7-1-augustus-gene-5.23',0.998,0.2308923569427771,0,0,0.6742697078831533,0.976,0,0,0,0,0,0,0.17,0.19847939175670268,0,0,0,0.092,0.828,0.7066826730692277,0.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,2,399
79,'Fvb7-1',496045,503741,'maker-Fvb7-1-augustus-gene-5.19',0,0,0,0.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,None,0,4206
80,'Fvb7-1',504492,508971,'maker-Fvb7-1-snap-gene-5.25',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1241
81,'Fvb7-1',531555,533780,'maker-Fvb7-1-augustus-gene-5.21',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1250
82,'Fvb7-1',536035,536535,'snap_masked-Fvb7-1-processed-gene-5.14',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,501
83,'Fvb7-1',540850,542809,'snap_masked-Fvb7-1-processed-gene-5.15',0,0.1642857142857143,0.388,0,0,0,0,0,0,0,0,0,0,0.1642857142857143,0.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,1,786
84,'Fvb7-1',543555,552224,'snap_masked-Fvb7-1-processed-gene-5.16',0,0,0.248,0,0.04775086505190312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04775086505190312,0,0,0,0,0,0,0.248,0,0,0,None,375,1,2356
85,'Fvb7-1',562263,562697,'augustus_masked-Fvb7-1-processed-gene-5.6',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,435
86,'Fvb7-1',569915,572008,'augustus_masked-Fvb7-1-processed-gene-5.8',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2094
87,'Fvb7-1',585121,589022,'maker-Fvb7-1-snap-gene-6.27',0,0,0,0.614,0.566888774987186,0,0,0,0,0,0,0,0,0,0,0.614,0.566888774987186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,None,1,2868
88,'Fvb7-1',590831,592763,'maker-Fvb7-1-snap-gene-6.28',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,333
89,'Fvb7-1',634782,638110,'maker-Fvb7-1-augustus-gene-6.17',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1862
90,'Fvb7-1',646585,651589,'maker-Fvb7-1-augustus-gene-6.18',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1643
91,'Fvb7-1',654512,659431,'maker-Fvb7-1-augustus-gene-6.20',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1879
92,'Fvb7-1',660068,666351,'maker-Fvb7-1-augustus-gene-6.22',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2385
93,'Fvb7-1',691967,694305,'augustus_masked-Fvb7-1-processed-gene-7.0',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1326
94,'Fvb7-1',694511,700000,'maker-Fvb7-1-augustus-gene-7.28',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1674
95,'Fvb7-1',702079,709368,'maker-Fvb7-1-snap-gene-7.40',0,0.11138545953360769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11138545953360769,0,0,0,0,None,None,3,2698
96,'Fvb7-1',710634,715059,'maker-Fvb7-1-augustus-gene-7.31',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2706
97,'Fvb7-1',718653,725333,'maker-Fvb7-1-snap-gene-7.42',0,0,0,0.402,0.01571621014818141,0.114,0,0,0,0,0,0,0,0,0,0.402,0,0,0,0.01571621014818141,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,442,1,1819
98,'Fvb7-1',742587,744982,'maker-Fvb7-1-augustus-gene-7.27',0,0,0,1.0,1.0,0.8460000000000001,0,0,0,0,0,0,0,0,0,1.0,1.0,0.8460000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,1,2058
99,'Fvb7-1',776798,779664,'augustus_masked-Fvb7-1-processed-gene-7.10',0,0,0,0,0.22113707708406,1.0,0.804,0,0,0,0,0,0,0,0,0,0,0,0.804,0,0,0,0,0,0,0.22113707708406,1.0,0,0,0,0,0,0,0,0,0,97,0,1,1109
100,'Fvb7-1',799492,803660,'maker-Fvb7-1-augustus-gene-8.30',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2470
101,'Fvb7-1',802111,810817,'maker-Fvb7-1-augustus-gene-8.35',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,4318
