'number', 'chromosome', 'start', 'stop', 'maker_name', 'DNA_left', 'DNA_intra', 'DNA_right', 'LTR_left', 'LTR_intra', 'LTR_right', 'Unknown_left', 'Unknown_intra', 'Unknown_right', 'LINE_left', 'LINE_intra', 'LINE_right', 'MULE_left', 'MULE_intra', 'MULE_right', 'Gypsy_left', 'Gypsy_intra', 'Gypsy_right', 'Unknown_fam_left', 'Unknown_fam_intra', 'Unknown_fam_right', 'CMC_EnSpm_left', 'CMC_EnSpm_intra', 'CMC_EnSpm_right', 'Copia_left', 'Copia_intra', 'Copia_right', 'None_left', 'None_intra', 'None_right', 'hAT_left', 'hAT_intra', 'hAT_right', 'PIF_Harbinger_left', 'PIF_Harbinger_intra', 'PIF_Harbinger_right', 'prox_left', 'prox_right', 'they_are_inside', 'length'
12,'Fvb1-1',364783,372216,'maker-Fvb1-1-snap-gene-3.26',0.876,0.07613666935700834,1.0,0,0.9234597793919828,0,0,0,0,0,0,0,0,0,0,0,0.9234597793919828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,301
13,'Fvb1-1',374758,376307,'augustus_masked-Fvb1-1-processed-gene-3.8',0,0.4619354838709677,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,618
14,'Fvb1-1',386791,388690,'maker-Fvb1-1-augustus-gene-3.18',0,0,0,0,0,0.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,15,0,1517
15,'Fvb1-1',412453,424954,'maker-Fvb1-1-augustus-gene-4.22',0,0,0,0,0.037354023356263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006239001759718445,0,0,0,0,0,0.031115021596544553,0,0,0,0,0,0,0,0,0,0,None,None,2,4662
16,'Fvb1-1',426581,435854,'maker-Fvb1-1-augustus-gene-4.23',0,0,0,0,0,0,0,0,0,0,0.07170584429588096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07170584429588096,0,0,0,0,0,0,0,None,None,1,1380
17,'Fvb1-1',437432,440233,'snap_masked-Fvb1-1-processed-gene-4.8',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1475
18,'Fvb1-1',441720,441908,'snap_masked-Fvb1-1-processed-gene-4.10',0,0,0,0.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,None,0,189
19,'Fvb1-1',454008,454529,'augustus_masked-Fvb1-1-processed-gene-4.1',0,0,0,1.0459999999999998,0,0,0,0,0,0,0,0,0,0,0,0.694,0,0,0.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,None,0,522
20,'Fvb1-1',454566,457877,'maker-Fvb1-1-snap-gene-4.25',0,0,0,1.0,1.0006038647342996,1.0,0,0,0,0,0,0,0,0,0,1.0,1.0006038647342996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693
21,'Fvb1-1',457884,462352,'augustus_masked-Fvb1-1-processed-gene-4.3',0,0,0,1.0,0.956589841127769,1.0,0,0,0,0,0,0,0,0,0,1.0,0.9304094875811143,1.0,0,0.026180353546654732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,753
22,'Fvb1-1',462652,465952,'maker-Fvb1-1-snap-gene-4.29',0,0,0,0.76,0.9645561950923962,0.19,0,0,0,0,0,0,0,0,0,0.76,0.9645561950923962,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3186
23,'Fvb1-1',523960,528517,'maker-Fvb1-1-augustus-gene-5.10',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2124
24,'Fvb1-1',558851,561043,'maker-Fvb1-1-augustus-gene-5.11',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,918
25,'Fvb1-1',568624,574304,'snap_masked-Fvb1-1-processed-gene-5.7',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2123
26,'Fvb1-1',598901,599104,'snap_masked-Fvb1-1-processed-gene-6.4',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,204
27,'Fvb1-1',599215,600680,'maker-Fvb1-1-augustus-gene-6.12',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,870
28,'Fvb1-1',600967,602849,'maker-Fvb1-1-augustus-gene-6.15',0,0,0,0,0,0.348,0,0,0,0,0,0,0,0,0,0,0,0.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,420,0,1307
29,'Fvb1-1',618100,622575,'snap_masked-Fvb1-1-processed-gene-6.11',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2022
30,'Fvb1-1',641786,649783,'maker-Fvb1-1-snap-gene-6.19',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1984
31,'Fvb1-1',660932,662110,'maker-Fvb1-1-augustus-gene-6.14',0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.322,0,0,0.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,None,0,249
32,'Fvb1-1',690039,694198,'maker-Fvb1-1-snap-gene-7.16',0,0,0,0,0.057692307692307696,1.0,0,0,0,0,0,0,0,0,0,0,0.057692307692307696,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1158
33,'Fvb1-1',706484,718558,'maker-Fvb1-1-snap-gene-7.17',0,0.030559006211180125,0,0.996,0.7629813664596273,0,0,0.019544513457556936,0,0,0,0,0,0,0,0.996,0.14525879917184265,0,0,0.5778053830227742,0,0,0,0,0,0.0900207039337474,0,0,0,0,0,0,0,0,0,0,1,None,24,1131
34,'Fvb1-1',719899,720210,'snap_masked-Fvb1-1-processed-gene-7.12',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,312
35,'Fvb1-1',723171,724243,'maker-Fvb1-1-augustus-gene-7.15',0,0,0,0.6439999999999999,0.0130475302889096,0,0,0,0,0,0,0,0,0,0,0.6439999999999999,0.0130475302889096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,740
36,'Fvb1-1',797822,799572,'snap_masked-Fvb1-1-processed-gene-8.8',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,432
37,'Fvb1-1',799576,801525,'maker-Fvb1-1-augustus-gene-8.23',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1617
38,'Fvb1-1',804213,804524,'snap_masked-Fvb1-1-processed-gene-8.11',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,312
39,'Fvb1-1',854341,858564,'snap_masked-Fvb1-1-processed-gene-8.16',0,0.08641098484848485,0,0.514,0.33120265151515155,0,0,0.062263257575757576,0.202,0,0,0,0,0.08641098484848485,0,0.514,0.33120265151515155,0,0,0.062263257575757576,0.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,388,5,258
40,'Fvb1-1',858574,858837,'snap_masked-Fvb1-1-processed-gene-8.17',0,0,0,0,0,0,0,0,0.202,0,0,0,0,0,0,0,0,0,0,0,0.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,115,0,264
41,'Fvb1-1',859609,862011,'snap_masked-Fvb1-1-processed-gene-8.12',0,0.11235955056179775,0.7,0,0.05368289637952559,0.194,0,0,0,0,0.12817311693716188,0,0,0,0,0,0,0,0,0.031210986267166042,0.7,0,0,0,0,0.05368289637952559,0.194,0,0.12817311693716188,0,0,0,0,0,0,0,None,149,4,345
42,'Fvb1-1',862318,862575,'snap_masked-Fvb1-1-processed-gene-8.13',0.432,0.7558139534883721,0,0.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312,0.7558139534883721,0,0,0,0,0.452,0,0,0,0,0,0,0,0,0,0,0,0,None,0,258
43,'Fvb1-1',862852,867095,'maker-Fvb1-1-augustus-gene-8.24',0.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,None,0,2003
44,'Fvb1-1',868093,877292,'maker-Fvb1-1-snap-gene-8.34',0,0,0,0,0.051195652173913045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051195652173913045,0,0,0,0,0,0,0,0,0,0,None,None,1,3634
45,'Fvb1-1',878069,881873,'maker-Fvb1-1-augustus-gene-8.28',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1617
46,'Fvb1-1',900795,908544,'maker-Fvb1-1-augustus-gene-9.27',0.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864,0,0,0,0,0,67,None,0,2079
47,'Fvb1-1',909279,910883,'maker-Fvb1-1-augustus-gene-9.29',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1277
48,'Fvb1-1',911427,912411,'maker-Fvb1-1-augustus-gene-9.28',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,738
49,'Fvb1-1',913288,920249,'maker-Fvb1-1-augustus-gene-9.30',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2311
50,'Fvb1-1',920425,926965,'maker-Fvb1-1-snap-gene-9.37',0,0,0,0,0.012383427610457116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012383427610457116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,1848
51,'Fvb1-1',927197,927707,'snap_masked-Fvb1-1-processed-gene-9.19',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,480
52,'Fvb1-1',932639,935974,'maker-Fvb1-1-augustus-gene-9.33',0,0,0,0,0,0.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,348,0,671
53,'Fvb1-1',983321,987596,'maker-Fvb1-1-snap-gene-9.39',0,0,0,0.872,0.020112254443405052,1.0,0,0,0,0,0.13774555659494855,0,0,0,0,0.872,0.020112254443405052,1.0,0,0,0,0,0,0,0,0,0,0,0.13774555659494855,0,0,0,0,0,0,0,63,0,1,542
54,'Fvb1-1',991890,993451,'maker-Fvb1-1-augustus-gene-10.22',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1122
55,'Fvb1-1',994459,995413,'maker-Fvb1-1-snap-gene-10.29',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,318
56,'Fvb1-1',995766,996830,'snap_masked-Fvb1-1-processed-gene-10.9',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,486
57,'Fvb1-1',1036826,1046631,'maker-Fvb1-1-snap-gene-10.30',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,3214
58,'Fvb1-1',1047724,1049260,'snap_masked-Fvb1-1-processed-gene-10.17',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,399
59,'Fvb1-1',1049465,1049939,'maker-Fvb1-1-snap-gene-10.32',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,246
60,'Fvb1-1',1049965,1051518,'maker-Fvb1-1-snap-gene-10.33',0,0,0,0,0,0.346,0,0,0,0,0,0,0,0,0,0,0,0.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,326,0,1167
61,'Fvb1-1',1053511,1053936,'snap_masked-Fvb1-1-processed-gene-10.19',0,0,0,0.204,0,0.088,0,0,0,0,0,0,0,0,0,0.204,0,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,455,0,426
62,'Fvb1-1',1072947,1073180,'augustus_masked-Fvb1-1-processed-gene-10.6',0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,None,0,234
63,'Fvb1-1',1074341,1084811,'snap_masked-Fvb1-1-processed-gene-10.14',0,0.4165791232929042,0,0,0.5103619520580651,0,0,0,0,0,0,0,0,0,0,0,0.1329385923025499,0,0,0.3774233597555152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,7,318
64,'Fvb1-1',1084817,1086776,'maker-Fvb1-1-snap-gene-10.28',0,0,0,0.584,0,0.656,0,0,0,0,0,0,0,0,0,0,0,0.656,0.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,171,0,905
65,'Fvb1-1',1100455,1100823,'augustus_masked-Fvb1-1-processed-gene-11.0',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,369
66,'Fvb1-1',1104642,1109661,'maker-Fvb1-1-snap-gene-11.29',0,0,0,0,0.34422310756972113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34422310756972113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,2,1224
67,'Fvb1-1',1123668,1131043,'maker-Fvb1-1-snap-gene-11.30',0.104,0,0,0,0,0,0,0,0,0,0,0,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,None,0,1945
68,'Fvb1-1',1142960,1147448,'snap_masked-Fvb1-1-processed-gene-11.14',0,0,0,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,None,0,2932
69,'Fvb1-1',1161790,1164375,'snap_masked-Fvb1-1-processed-gene-11.20',0,0.3785769528228925,0.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3785769528228925,0.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,324
70,'Fvb1-1',1164255,1166055,'maker-Fvb1-1-augustus-gene-11.25',1.0,0.3187118267629095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.3187118267629095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,984
71,'Fvb1-1',1168502,1169002,'maker-Fvb1-1-augustus-gene-11.26',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,360
72,'Fvb1-1',1171465,1173129,'maker-Fvb1-1-augustus-gene-11.28',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,865
73,'Fvb1-1',1173737,1174109,'snap_masked-Fvb1-1-processed-gene-11.17',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,291
74,'Fvb1-1',1187259,1187683,'snap_masked-Fvb1-1-processed-gene-11.21',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,417
75,'Fvb1-1',1244851,1247076,'maker-Fvb1-1-augustus-gene-12.25',0,0,0.664,0,0,0,0,0,0,0,0,0,0,0,0.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,167,0,2085
76,'Fvb1-1',1259698,1261940,'maker-Fvb1-1-augustus-gene-12.27',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2124
77,'Fvb1-1',1265015,1277882,'maker-Fvb1-1-snap-gene-12.41',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,5711
78,'Fvb1-1',1277245,1280537,'snap_masked-Fvb1-1-processed-gene-12.19',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,870
79,'Fvb1-1',1278840,1282476,'maker-Fvb1-1-snap-gene-12.43',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2322
80,'Fvb1-1',1282436,1282754,'snap_masked-Fvb1-1-processed-gene-12.20',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,234
81,'Fvb1-1',1284175,1284413,'snap_masked-Fvb1-1-processed-gene-12.21',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,186
82,'Fvb1-1',1286058,1289980,'maker-Fvb1-1-snap-gene-13.37',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2016
83,'Fvb1-1',1290211,1293683,'maker-Fvb1-1-augustus-gene-13.31',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1506
84,'Fvb1-1',1293701,1296525,'maker-Fvb1-1-augustus-gene-13.34',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1801
85,'Fvb1-1',1296581,1297605,'maker-Fvb1-1-augustus-gene-13.35',0,0,0.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,338,0,733
86,'Fvb1-1',1324069,1324898,'snap_masked-Fvb1-1-processed-gene-13.15',0,0,0,0,0,0,1.0,0.01325301204819277,0,0,0,0,0,0,0,0,0,0,1.0,0.01325301204819277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,270
87,'Fvb1-1',1345409,1346329,'snap_masked-Fvb1-1-processed-gene-13.18',0,0,0,0.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,None,0,921
88,'Fvb1-1',1346460,1351291,'augustus_masked-Fvb1-1-processed-gene-13.6',0,0.5269039735099338,0,0,0.28290562913907286,1.0,0,0,0,0,0,0,0,0.5269039735099338,0,0,0,0,0,0.28290562913907286,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,3,1350
89,'Fvb1-1',1354716,1355304,'maker-Fvb1-1-snap-gene-13.41',0,0,0.068,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,465,0,270
90,'Fvb1-1',1371929,1374003,'snap_masked-Fvb1-1-processed-gene-13.22',0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,None,0,1881
91,'Fvb1-1',1374235,1375218,'snap_masked-Fvb1-1-processed-gene-13.23',0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,380,0,825
92,'Fvb1-1',1378972,1383286,'maker-Fvb1-1-snap-gene-13.47',0,0,0,0,0,0.648,0,0,0,0,0,0,0,0,0,0,0,0.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,175,0,2196
93,'Fvb1-1',1388425,1390393,'maker-Fvb1-1-snap-gene-14.42',0,0,0,0,0.0335195530726257,0,0,0,0,0,0,0,0,0,0,0,0.0335195530726257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,1003
94,'Fvb1-1',1419428,1420507,'augustus_masked-Fvb1-1-processed-gene-14.0',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1080
95,'Fvb1-1',1420517,1425612,'snap_masked-Fvb1-1-processed-gene-14.13',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,393
96,'Fvb1-1',1426374,1427279,'snap_masked-Fvb1-1-processed-gene-14.14',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,366
97,'Fvb1-1',1430638,1431147,'augustus_masked-Fvb1-1-processed-gene-14.1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,510
98,'Fvb1-1',1436484,1437167,'maker-Fvb1-1-snap-gene-14.37',0,0,0,0,0,0,0,0,0.626,0,0,0,0,0,0,0,0,0,0,0,0.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,34,0,270
99,'Fvb1-1',1441260,1446906,'maker-Fvb1-1-snap-gene-14.38',0,0,0,0,0,0,0.276,0,0,0,0,0,0,0,0,0,0,0,0.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,None,0,2871
100,'Fvb1-1',1449868,1454457,'maker-Fvb1-1-augustus-gene-14.29',0,0,0,0.358,0.283442265795207,1.0,0,0,0,0,0,0,0,0,0,0,0.283442265795207,1.0,0.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,1,1348
101,'Fvb1-1',1463582,1465372,'maker-Fvb1-1-augustus-gene-14.34',0,0,0,1.0,0.009491903964265773,0,0,0,0,0,0,0,0,0,0,1.0,0.009491903964265773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,915
102,'Fvb1-1',1465072,1466279,'maker-Fvb1-1-snap-gene-14.40',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1035
103,'Fvb1-1',1466325,1468600,'snap_masked-Fvb1-1-processed-gene-14.24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1174
