'number', 'chromosome', 'start', 'stop', 'maker_name', 'DNA_left', 'DNA_intra', 'DNA_right', 'LTR_left', 'LTR_intra', 'LTR_right', 'Unknown_left', 'Unknown_intra', 'Unknown_right', 'LINE_left', 'LINE_intra', 'LINE_right', 'MULE_left', 'MULE_intra', 'MULE_right', 'Gypsy_left', 'Gypsy_intra', 'Gypsy_right', 'Unknown_fam_left', 'Unknown_fam_intra', 'Unknown_fam_right', 'CMC_EnSpm_left', 'CMC_EnSpm_intra', 'CMC_EnSpm_right', 'Copia_left', 'Copia_intra', 'Copia_right', 'None_left', 'None_intra', 'None_right', 'hAT_left', 'hAT_intra', 'hAT_right', 'PIF_Harbinger_left', 'PIF_Harbinger_intra', 'PIF_Harbinger_right', 'prox_left', 'prox_right', 'they_are_inside', 'length'
16,'Fvb3-1',164505,166768,'maker-Fvb3-1-augustus-gene-1.29',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2084
17,'Fvb3-1',170482,178391,'augustus_masked-Fvb3-1-processed-gene-1.11',0,0.023261694058154234,0,0,0.463716814159292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463716814159292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,5,1560
18,'Fvb3-1',180331,184203,'maker-Fvb3-1-snap-gene-1.44',0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,None,0,1454
19,'Fvb3-1',184850,185863,'augustus_masked-Fvb3-1-processed-gene-1.2',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1014
20,'Fvb3-1',188535,190926,'maker-Fvb3-1-augustus-gene-2.22',0,0,0,0,0.3887959866220736,1.0,0,0,0,0,0,0,0,0,0,0,0.3887959866220736,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,1,2171
21,'Fvb3-1',210727,211265,'maker-Fvb3-1-snap-gene-2.29',0,0,0,0,0,0.774,0,0,0,0,0,0,0,0,0,0,0,0.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,112,0,339
22,'Fvb3-1',222591,232948,'snap_masked-Fvb3-1-processed-gene-2.14',0.052,0,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,445,0,5501
23,'Fvb3-1',236977,239818,'augustus_masked-Fvb3-1-processed-gene-2.6',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2022
24,'Fvb3-1',238441,241203,'maker-Fvb3-1-augustus-gene-2.24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1388
25,'Fvb3-1',243994,252905,'maker-Fvb3-1-augustus-gene-2.27',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,3737
26,'Fvb3-1',253512,261555,'maker-Fvb3-1-snap-gene-2.32',0,0,0,0,0.5955992043759324,0.034,0,0,0,0,0,0,0,0,0,0,0,0.034,0,0.18821481849825958,0,0,0,0,0,0.4073843858776728,0,0,0,0,0,0,0,0,0,0,None,482,5,1551
27,'Fvb3-1',287071,291137,'maker-Fvb3-1-snap-gene-3.47',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2528
28,'Fvb3-1',289268,293405,'maker-Fvb3-1-augustus-gene-3.40',0,0,0,0,0,0.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,None,368,0,2396
29,'Fvb3-1',295537,300261,'maker-Fvb3-1-snap-gene-3.55',0,0.1034920634920635,0.766,0.428,0,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,0,0,0.428,0,0,0,0,0,0,0.1034920634920635,0.766,0,0,0,285,443,0,2648
30,'Fvb3-1',303375,307810,'maker-Fvb3-1-augustus-gene-3.42',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,3225
31,'Fvb3-1',309040,312444,'maker-Fvb3-1-snap-gene-3.57',0,0,0,0,0,0,0,0,0,0.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598,0,0,0,0,0,0,0,0,200,None,0,2361
32,'Fvb3-1',324816,328996,'maker-Fvb3-1-augustus-gene-3.44',0,0.30638603204974885,0,0.7859999999999999,0.690026309495336,1.0,0,0,0,0,0,0,0,0.17412102367854582,0,0.7859999999999999,0.690026309495336,1.0,0,0.13226500837120306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2352
33,'Fvb3-1',332833,336716,'maker-Fvb3-1-augustus-gene-3.34',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1980
34,'Fvb3-1',337542,339008,'maker-Fvb3-1-snap-gene-3.50',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1014
35,'Fvb3-1',339215,344424,'maker-Fvb3-1-augustus-gene-3.36',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2481
36,'Fvb3-1',347078,353295,'maker-Fvb3-1-snap-gene-3.52',0,0,0,0,0,0,0,0.013187520102926986,1.0,0,0,0,0,0,0,0,0,0,0,0.013187520102926986,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,3770
37,'Fvb3-1',356714,360079,'maker-Fvb3-1-augustus-gene-3.45',0,0,0,1.13,0.13963161021984552,0,0.188,0,0,0,0,0,0,0,0,0.486,0,0,0.8320000000000001,0.010992275698158051,0,0,0,0,0,0.12863933452168747,0,0,0,0,0,0,0,0,0,0,82,None,3,1376
38,'Fvb3-1',361782,365828,'maker-Fvb3-1-augustus-gene-3.46',0,0,0,0,0,0,0,0,0.942,0,0,0,0,0,0,0,0,0,0,0,0.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,312,0,2288
39,'Fvb3-1',366836,367120,'augustus_masked-Fvb3-1-processed-gene-3.7',0,0,0,0,0,0,0.262,0,0,0,0,0,0,0,0,0,0,0,0.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,None,0,285
40,'Fvb3-1',367234,369847,'snap_masked-Fvb3-1-processed-gene-3.24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,381
41,'Fvb3-1',380984,384577,'maker-Fvb3-1-augustus-gene-3.39',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2099
42,'Fvb3-1',386512,404587,'maker-Fvb3-1-augustus-gene-4.11',0,0,0,0,0.02273733126797964,0,0,0.01681788006196061,1.0,0,0,0,0,0,0,0,0,0,0,0.01681788006196061,1.0,0,0,0,0,0.02273733126797964,0,0,0,0,0,0,0,0,0,0,None,0,1,9067
43,'Fvb3-1',402706,405818,'maker-Fvb3-1-augustus-gene-4.14',0,0,0,0,0,0.906,0,0.49309347895920336,0.598,0,0,0,0,0,0,0,0,0,0,0.49309347895920336,1.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,278,0,1927
44,'Fvb3-1',405830,406606,'maker-Fvb3-1-snap-gene-4.19',0,0,0,0,0.6216216216216216,0,1.0,0.37065637065637064,0,0,0,0,0,0,0,0,0,0,1.0,0.9922779922779922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,2,576
45,'Fvb3-1',406809,407024,'snap_masked-Fvb3-1-processed-gene-4.5',0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,None,0,216
46,'Fvb3-1',408364,410169,'maker-Fvb3-1-snap-gene-4.22',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1704
47,'Fvb3-1',450195,450718,'maker-Fvb3-1-snap-gene-4.23',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,282
48,'Fvb3-1',453706,454824,'maker-Fvb3-1-snap-gene-4.20',0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,None,4,0,771
49,'Fvb3-1',493380,501533,'maker-Fvb3-1-snap-gene-5.80',0,0,0,0.35,0,0,0,0.24405199901888644,0,0,0,0,0,0,0,0.35,0,0,0,0.24405199901888644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,None,3,5331
50,'Fvb3-1',501615,502610,'augustus_masked-Fvb3-1-processed-gene-5.9',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,996
51,'Fvb3-1',501714,502134,'snap_masked-Fvb3-1-processed-gene-5.22',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,333
52,'Fvb3-1',502984,504542,'maker-Fvb3-1-augustus-gene-5.59',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1287
53,'Fvb3-1',505687,506088,'snap_masked-Fvb3-1-processed-gene-5.40',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,402
54,'Fvb3-1',506575,506918,'maker-Fvb3-1-snap-gene-5.67',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,234
55,'Fvb3-1',507788,522393,'augustus_masked-Fvb3-1-processed-gene-5.11',0,0,0,0,0,0.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,138,0,6439
56,'Fvb3-1',522994,528505,'maker-Fvb3-1-snap-gene-5.68',0,0,0,0.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,None,0,3187
57,'Fvb3-1',526439,530834,'maker-Fvb3-1-augustus-gene-5.62',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,4195
58,'Fvb3-1',530676,531194,'snap_masked-Fvb3-1-processed-gene-5.27',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,519
59,'Fvb3-1',531804,534680,'augustus_masked-Fvb3-1-processed-gene-5.13',0,0,0,0,0,0,0,0.1953423705248523,0,0,0,0,0,0,0,0,0,0,0,0.1953423705248523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,2877
60,'Fvb3-1',532100,532390,'snap_masked-Fvb3-1-processed-gene-5.28',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,291
61,'Fvb3-1',536390,541717,'maker-Fvb3-1-augustus-gene-5.51',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,4118
62,'Fvb3-1',538777,543929,'maker-Fvb3-1-augustus-gene-5.63',0,0.0279448864738987,0,0,0,0,0,0,0,0,0,0.228,0,0.0279448864738987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0,0,0,0,0,0,None,187,1,3791
63,'Fvb3-1',544168,546288,'maker-Fvb3-1-augustus-gene-5.64',0,0,0,0,0,0,0,0,0,0.1,0.030174446016030174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.030174446016030174,0,0,0,0,0,0,0,0,None,0,1426
64,'Fvb3-1',547609,551325,'maker-Fvb3-1-augustus-gene-5.65',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1552
65,'Fvb3-1',555402,558396,'maker-Fvb3-1-augustus-gene-5.52',0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,None,0,1923
66,'Fvb3-1',558803,559636,'augustus_masked-Fvb3-1-processed-gene-5.17',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,834
67,'Fvb3-1',560583,568047,'maker-Fvb3-1-augustus-gene-5.66',0,0,0,0,0,0,0,0.010716677829872739,0,0,0,0,0,0,0,0,0,0,0,0.010716677829872739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,4027
68,'Fvb3-1',569163,572535,'maker-Fvb3-1-snap-gene-5.74',0,0,0.106,0,0.36021345982804626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36021345982804626,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,446,1,1190
69,'Fvb3-1',574320,576909,'maker-Fvb3-1-augustus-gene-5.55',0.73,0,0,0.182,0.044787644787644784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0.182,0.044787644787644784,0,0,0,0,0,0,0,0,0,0,0,None,0,2497
70,'Fvb3-1',578703,579764,'maker-Fvb3-1-snap-gene-5.87',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,431
71,'Fvb3-1',581833,584137,'snap_masked-Fvb3-1-processed-gene-5.37',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,660
72,'Fvb3-1',584447,588655,'maker-Fvb3-1-augustus-gene-5.57',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2134
73,'Fvb3-1',588779,595690,'maker-Fvb3-1-snap-gene-6.56',0,0,0,0,0,0.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,15,0,4109
74,'Fvb3-1',602954,604164,'maker-Fvb3-1-snap-gene-6.58',0.994,0,0.356,0,0,0.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0,0,0.994,0,0.356,0,0,0,2,411,0,642
75,'Fvb3-1',609282,616884,'maker-Fvb3-1-snap-gene-6.61',0,0,0,0.222,0.05537287912666053,0,0,0.011968959621202157,0,0,0,0,0,0,0,0,0.05537287912666053,0,0,0.011968959621202157,0,0,0,0,0.222,0,0,0,0,0,0,0,0,0,0,0,388,None,3,3847
76,'Fvb3-1',636869,639085,'maker-Fvb3-1-augustus-gene-6.37',1.0,0.4546684709066306,0,0,0.5453315290933695,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5453315290933695,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1491
77,'Fvb3-1',642265,644523,'maker-Fvb3-1-augustus-gene-6.45',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1525
78,'Fvb3-1',644617,654692,'maker-Fvb3-1-augustus-gene-6.38',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2901
79,'Fvb3-1',655375,661136,'maker-Fvb3-1-snap-gene-6.50',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2271
80,'Fvb3-1',660462,662156,'maker-Fvb3-1-augustus-gene-6.46',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1366
81,'Fvb3-1',666118,667161,'augustus_masked-Fvb3-1-processed-gene-6.11',0,0,0,0.452,0,0,0,0,0,0,0,0,0,0,0,0.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,None,0,1044
82,'Fvb3-1',668211,670245,'maker-Fvb3-1-augustus-gene-6.47',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1943
83,'Fvb3-1',671355,672770,'augustus_masked-Fvb3-1-processed-gene-6.6',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1416
84,'Fvb3-1',673308,675581,'augustus_masked-Fvb3-1-processed-gene-6.13',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2274
85,'Fvb3-1',673698,674088,'maker-Fvb3-1-snap-gene-6.55',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,282
86,'Fvb3-1',679487,679942,'augustus_masked-Fvb3-1-processed-gene-6.14',0.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458,0,0,0,0,0,270,None,0,456
87,'Fvb3-1',685861,686796,'augustus_masked-Fvb3-1-processed-gene-6.15',0.018,0,0,0.288,0,0,0,0,0,0.242,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0.288,0,0,0.242,0,0,0,0,0,0,0,0,145,None,0,936
88,'Fvb3-1',687662,689056,'augustus_masked-Fvb3-1-processed-gene-6.16',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1395
89,'Fvb3-1',690022,692552,'maker-Fvb3-1-augustus-gene-7.31',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1614
90,'Fvb3-1',694988,696995,'maker-Fvb3-1-augustus-gene-7.32',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1222
91,'Fvb3-1',697398,702285,'maker-Fvb3-1-augustus-gene-7.37',0,0,0.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324,0,0,0,None,437,0,1712
92,'Fvb3-1',712478,717844,'augustus_masked-Fvb3-1-processed-gene-7.3',0,0,0,0.584,0,0,0,0,0,0,0,0,0,0,0,0.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,None,0,2931
93,'Fvb3-1',724760,724987,'augustus_masked-Fvb3-1-processed-gene-7.9',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,228
94,'Fvb3-1',726520,727539,'maker-Fvb3-1-augustus-gene-7.34',0,0,0.212,0,0,0,0,0,0,0.136,0.018627450980392157,0.776,0,0,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0.018627450980392157,0.776,0,0,0,0,0,0,431,393,0,720
95,'Fvb3-1',728478,729337,'augustus_masked-Fvb3-1-processed-gene-7.10',0.846,0,0,0,0,0,0,0,0,0,0,0,0.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,None,0,780
96,'Fvb3-1',728601,728807,'snap_masked-Fvb3-1-processed-gene-7.21',0.6,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,None,0,207
97,'Fvb3-1',730657,731880,'snap_masked-Fvb3-1-processed-gene-7.23',0,0,0,0,0,0,0.304,0,0,0,0,0,0,0,0,0,0,0,0.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,None,0,936
98,'Fvb3-1',732772,733061,'maker-Fvb3-1-snap-gene-7.45',0,0,0,0,0,0.488,0,0,0.306,0,0,0,0,0,0,0,0,0,0,0,0.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,255,0,258
99,'Fvb3-1',741638,742643,'maker-Fvb3-1-snap-gene-7.46',0,0,0,0.8480000000000001,1.0874751491053678,1.692,0,0,0,0,0,0,0,0,0,0.786,0.0636182902584493,0,0,0.4840954274353877,1.0,0,0,0,0.062,0.5397614314115308,0.692,0,0,0,0,0,0,0,0,0,0,379,2,282
100,'Fvb3-1',744446,746704,'augustus_masked-Fvb3-1-processed-gene-7.7',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2259
101,'Fvb3-1',745991,746314,'maker-Fvb3-1-snap-gene-7.51',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,252
102,'Fvb3-1',746693,749361,'augustus_masked-Fvb3-1-processed-gene-7.11',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1266
103,'Fvb3-1',749944,757154,'maker-Fvb3-1-snap-gene-7.52',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,3115
